,Film,Year,Location,latitude,longitude
2492,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2493,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2494,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2495,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2496,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2497,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2498,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2499,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2500,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2501,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2502,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2503,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2504,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2505,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2506,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2507,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2508,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2509,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2510,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2511,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2512,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2513,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2514,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2515,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2516,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2517,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2518,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2519,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2520,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2521,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2522,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2523,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2524,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2525,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2526,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2527,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2528,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2529,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2530,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2531,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2532,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2533,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2534,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2535,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2536,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2537,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2538,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2539,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2540,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2541,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2542,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2543,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2544,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2545,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2546,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2547,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2548,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2549,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2550,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2551,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2552,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2553,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2554,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2555,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2556,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2557,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2558,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2559,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2560,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2561,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2562,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2563,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2564,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2565,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2566,3rd Rock from the Sun,1996,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",34.144443100000004,-118.39064710524916
2567,3riple B,2016,"Westwood, Los Angeles, California, USA",34.0668947,-118.4399448
2568,3x3 the Immersive Fiction,2015,"Paris, France",48.8588897,2.3200410217200766
2569,"4 Flügel, Küche, Bad!",2006,"Werder, Brandenburg, Germany",52.3715809,12.9329125
2570,4 Play,1989,"London, England, UK",51.5073219,-0.1276474
2571,4 Play,1999,"Amsterdam, Noord-Holland, Netherlands",52.3727598,4.8936041
2572,4 Play,1999,"England, UK",52.5310214,-1.2649062
2573,4 Play: At Home with the Broken Family Band,2006,"London, England, UK",51.5073219,-0.1276474
2574,4 Play: At Home with the Broken Family Band,2006,"Stockholm, Stockholms län, Sweden",59.3251172,18.0710935
2575,4 Point Line,2016,"Bronx, New York, USA",40.8466508,-73.8785937
2576,4 Point Line,2016,"Brooklyn, New York, USA",40.6526006,-73.9497211
2577,4 Points,2012,"Burbank, California, USA",34.1816482,-118.3258554
2578,4 Singles,2009,"Cologne, North Rhine-Westphalia, Germany",50.938361,6.959974
2579,4 gegen Z,2005,"Lübeck, Schleswig-Holstein, Germany",53.866444,10.684738
2580,4 minutos con chef Treviño,2012,"San Juan, Puerto Rico",18.465299,-66.116666
2581,4-H at the Minnesota State Fair,2011,"St. Paul, Minnesota, USA",44.9497487,-93.0931028
2582,4-Stjerners Reise,2010,"Toscana, Italy",43.4586541,11.1389204
2583,4-Stjerners Reise,2010,"Amsterdam, Netherlands",52.3727598,4.8936041
2584,4-Stjerners Reise,2010,"Copenhagen, Denmark",55.6867243,12.5700724
2585,4-Stjerners Reise,2010,"Valencia, Spain",39.4697065,-0.3763353
2586,4-Stjerners Reise,2010,"Los Angeles, USA",34.0536909,-118.242766
2587,4-Stjerners Reise,2010,"Edinburgh, Scotland, UK",55.9533456,-3.1883749
2588,4-Stjerners Reise,2010,"Nice, Alpes-Maritimes, France",43.7009358,7.2683912
2589,4-Stjerners Reise,2010,"Dubrovnik, Croatia",42.64873625,18.094680152605108
2590,4-Stjerners Reise,2010,"Marrakech, Morocco",31.6258257,-7.9891608
2591,4-Stjerners Reise,2010,"Tokyo, Japan",35.6828387,139.7594549
2592,40 y tantos,2010,"Santiago, Chile",-33.4377756,-70.6504502
2593,40,2012,"Culver City, California, USA",34.0211224,-118.396466
2594,403 Forbidden,2014,UK,54.7023545,-3.2765753
2595,413 Hope St.,1997,"Canoga Park, Los Angeles, California, USA",34.2011078,-118.5978087
2596,413 Hope St.,1997,"Los Angeles, California, USA",34.0536909,-118.242766
2597,413 Hope St.,1997,"New York City, New York, USA",40.7127281,-74.0060152
2598,42 Geek Street,2014,"Melbourne, Australia",-37.8142176,144.9631608
2599,42 Seconds of Happiness,2012,"New York City, New York, USA",40.7127281,-74.0060152
2600,444,2013,"Kenner, Louisiana, USA",29.9942265,-90.2417806
2601,444,2013,"New Orleans, Louisiana, USA",29.9759983,-90.0782127
2602,444,2013,"Jackson, Mississippi, USA",32.2990021,-90.1847691
2603,45 Min,2010,"Berlin, Germany",52.5170365,13.3888599
2604,45 Min,2010,"Karlsruhe, Baden-Württemberg, Germany",49.0068705,8.4034195
2605,45 Min,2010,"Kiel, Schleswig-Holstein, Germany",54.3227085,10.135555
2606,45 Min,2010,"Saxony-Anhalt, Germany",52.0089065,11.7003344
2607,45 Min,2010,"Zürich, Kanton Zürich, Switzerland",47.3744489,8.5410422
2608,47 segundos,2005,Mexico,23.6585116,-102.0077097
2609,48 Hours,1988,"West 57th Street, Manhattan, New York City, New York, USA",40.7691736,-73.9886936
2610,48 Hours,1988,"Mocksville, North Carolina, USA",35.8940236,-80.5617846
2611,48 Hours,1988,"Ngele'ia, Tonga",-21.1442277,-175.196744
2612,48 Hours,1988,"Nuku'alofa, Tonga",-21.1343401,-175.201808
2613,48 Hours,1988,Tonga,-19.9160819,-175.202642
2614,48 Hours,1988,"Coweta County, Georgia, USA",33.3500656,-84.7545734
2615,48 Hours,1988,"Wenatchee, Washington, USA",47.4234599,-120.3103494
2616,48 Hours,1988,"Hawaii, USA",19.5938015,-155.42837009716908
2617,48 Hours,1988,"Seattle, Washington, USA",47.6038321,-122.3300624
2618,48 Hours,1988,"Hewitt, Texas, USA",31.4623065,-97.1957023
2619,48 Hours,1988,"McLennan County, Texas, USA",31.5487691,-97.2189254
2620,48 Hours,1988,"Waco, Texas, USA",31.549333,-97.1466695
2621,48 Hours,1988,"San Antonio, Texas, USA",29.4246002,-98.4951405
2622,48 Hours,1988,"Phoenix, Arizona, USA",33.4484367,-112.0741417
2623,48 Hours: Best of the Fest,2011,New Zealand,-41.5000831,172.8344077
2624,48 Steps,2017,"North Hollywood, California, USA",34.1729044,-118.3740371
2625,48 Steps,2017,"Burbank, California, USA",34.1816482,-118.3258554
2626,48 ore,2006,"Genoa, Liguria, Italy",44.40726,8.9338624
2627,48 ore,2006,"Rome, Lazio, Italy",41.8933203,12.4829321
2628,48 timer,1997,"Crete, Greece",35.3084952,24.46334231842296
2629,49th and Main,2006,"Vancouver, British Columbia, Canada",49.2608724,-123.113952
2630,4Play,2017,"Porto, Portugal",41.1494512,-8.6107884
2631,4Play: Sex Tips for Girls,2010,"Johannesburg, South Africa",-26.205,28.049722
2632,4Play: Sex Tips for Girls,2010,"Soweto, Johannesburg, South Africa",-26.2227778,27.89
2633,4Real,2007,Brazil,-10.3333333,-53.2
2634,4Real,2007,Cambodia,13.5066394,104.869423
2635,4Real,2007,Canada,61.0666922,-107.991707
2636,4Real,2007,Haiti,19.1399952,-72.3570972
2637,4Real,2007,Liberia,5.7499721,-9.3658524
2638,4Real,2007,Peru,-6.8699697,-75.0458515
2639,4Shorts,2013,"Berlin, Germany",52.5170365,13.3888599
2640,4th and Long,2009,"Dallas, Texas, USA",32.7762719,-96.7968559
2641,4thought.tv,2010,"London, England, UK",51.5073219,-0.1276474
2642,5 & 10 in Focus,2006,"Marquette, Michigan, USA",46.4481521,-87.6305899
2643,5 Cents & the Boyz,2015,"Dublin, Ireland",53.3497645,-6.2602732
2644,5 Minute Office Workout,2008,"Los Angeles, California, USA",34.0536909,-118.242766
2645,5 Minutitos Más,2016,"Bogotá, Colombia",4.6533326,-74.083652
2646,5 Minutitos Más,2016,"Bogotá, Colombia",4.6533326,-74.083652
